DAT
263 852 0
0.00000000e+00 0.00000000e+00 1.00000000e+00 
0.00000000e+00 -2.58819000e-01 9.65925800e-01 
0.00000000e+00 -7.07106800e-01 7.07106800e-01 
0.00000000e+00 -8.66025400e-01 5.00000000e-01 
0.00000000e+00 -9.65925800e-01 2.58819000e-01 
2.58819000e-01 -9.65925800e-01 0.00000000e+00 
5.00000000e-01 -8.66025400e-01 0.00000000e+00 
7.07106800e-01 -7.07106800e-01 0.00000000e+00 
8.66025400e-01 -5.00000000e-01 0.00000000e+00 
9.65925800e-01 -2.58819000e-01 0.00000000e+00 
9.65925800e-01 0.00000000e+00 2.58819000e-01 
2.58819000e-01 0.00000000e+00 9.65925800e-01 
6.69873000e-02 -2.50000000e-01 9.65925800e-01 
1.29409500e-01 -4.82962900e-01 8.66025400e-01 
1.83012700e-01 -6.83012700e-01 7.07106800e-01 
2.24143900e-01 -8.36516300e-01 5.00000000e-01 
2.50000000e-01 -9.33012700e-01 2.58819000e-01 
1.29409500e-01 -2.24143900e-01 9.65925800e-01 
2.50000000e-01 -4.33012700e-01 8.66025400e-01 
3.53553400e-01 -6.12372400e-01 7.07106800e-01 
4.33012700e-01 -7.50000000e-01 5.00000000e-01 
4.82962900e-01 -8.36516300e-01 2.58819000e-01 
1.83012700e-01 -1.83012700e-01 9.65925800e-01 
3.53553400e-01 -3.53553400e-01 8.66025400e-01 
5.00000000e-01 -5.00000000e-01 7.07106800e-01 
6.12372400e-01 -6.12372400e-01 5.00000000e-01 
6.83012700e-01 -6.83012700e-01 2.58819000e-01 
2.24143900e-01 -1.29409500e-01 9.65925800e-01 
4.33012700e-01 -2.50000000e-01 8.66025400e-01 
6.12372400e-01 -3.53553400e-01 7.07106800e-01 
7.50000000e-01 -4.33012700e-01 5.00000000e-01 
8.36516300e-01 -4.82962900e-01 2.58819000e-01 
2.50000000e-01 -6.69873000e-02 9.65925800e-01 
4.82962900e-01 -1.29409500e-01 8.66025400e-01 
6.83012700e-01 -1.83012700e-01 7.07106800e-01 
8.36516300e-01 -2.24143900e-01 5.00000000e-01 
9.33012700e-01 -2.50000000e-01 2.58819000e-01 
0.00000000e+00 7.07106800e-01 7.07106800e-01 
0.00000000e+00 9.65925800e-01 2.58819000e-01 
-2.58819000e-01 9.65925800e-01 0.00000000e+00 
-5.00000000e-01 8.66025400e-01 0.00000000e+00 
-7.07106800e-01 7.07106800e-01 0.00000000e+00 
-8.66025400e-01 5.00000000e-01 0.00000000e+00 
-9.65925800e-01 2.58819000e-01 0.00000000e+00 
-9.65925800e-01 0.00000000e+00 2.58819000e-01 
-7.07106800e-01 0.00000000e+00 7.07106800e-01 
-5.00000000e-01 0.00000000e+00 8.66025400e-01 
-2.58819000e-01 0.00000000e+00 9.65925800e-01 
-6.69873000e-02 2.50000000e-01 9.65925800e-01 
-1.29409500e-01 4.82962900e-01 8.66025400e-01 
-1.83012700e-01 6.83012700e-01 7.07106800e-01 
-2.24143900e-01 8.36516300e-01 5.00000000e-01 
-2.50000000e-01 9.33012700e-01 2.58819000e-01 
-1.29409500e-01 2.24143900e-01 9.65925800e-01 
-2.50000000e-01 4.33012700e-01 8.66025400e-01 
-3.53553400e-01 6.12372400e-01 7.07106800e-01 
-4.33012700e-01 7.50000000e-01 5.00000000e-01 
-4.82962900e-01 8.36516300e-01 2.58819000e-01 
-1.83012700e-01 1.83012700e-01 9.65925800e-01 
-3.53553400e-01 3.53553400e-01 8.66025400e-01 
-5.00000000e-01 5.00000000e-01 7.07106800e-01 
-6.12372400e-01 6.12372400e-01 5.00000000e-01 
-6.83012700e-01 6.83012700e-01 2.58819000e-01 
-2.24143900e-01 1.29409500e-01 9.65925800e-01 
-4.33012700e-01 2.50000000e-01 8.66025400e-01 
-6.12372400e-01 3.53553400e-01 7.07106800e-01 
-7.50000000e-01 4.33012700e-01 5.00000000e-01 
-8.36516300e-01 4.82962900e-01 2.58819000e-01 
-2.50000000e-01 6.69873000e-02 9.65925800e-01 
-4.82962900e-01 1.29409500e-01 8.66025400e-01 
-6.83012700e-01 1.83012700e-01 7.07106800e-01 
-8.36516300e-01 2.24143900e-01 5.00000000e-01 
-9.33012700e-01 2.50000000e-01 2.58819000e-01 
-8.66025400e-01 0.00000000e+00 5.00000000e-01 
-1.00000000e+00 0.00000000e+00 0.00000000e+00 
-9.65925800e-01 -2.58819000e-01 0.00000000e+00 
-8.66025400e-01 -5.00000000e-01 0.00000000e+00 
-7.07106800e-01 -7.07106800e-01 0.00000000e+00 
-5.00000000e-01 -8.66025400e-01 0.00000000e+00 
-2.58819000e-01 -9.65925800e-01 0.00000000e+00 
0.00000000e+00 -1.00000000e+00 0.00000000e+00 
0.00000000e+00 -5.00000000e-01 8.66025400e-01 
-2.50000000e-01 -6.69873000e-02 9.65925800e-01 
-4.82962900e-01 -1.29409500e-01 8.66025400e-01 
-6.83012700e-01 -1.83012700e-01 7.07106800e-01 
-8.36516300e-01 -2.24143900e-01 5.00000000e-01 
-9.33012700e-01 -2.50000000e-01 2.58819000e-01 
-2.24143900e-01 -1.29409500e-01 9.65925800e-01 
-4.33012700e-01 -2.50000000e-01 8.66025400e-01 
-6.12372400e-01 -3.53553400e-01 7.07106800e-01 
-7.50000000e-01 -4.33012700e-01 5.00000000e-01 
-8.36516300e-01 -4.82962900e-01 2.58819000e-01 
-1.83012700e-01 -1.83012700e-01 9.65925800e-01 
-3.53553400e-01 -3.53553400e-01 8.66025400e-01 
-5.00000000e-01 -5.00000000e-01 7.07106800e-01 
-6.12372400e-01 -6.12372400e-01 5.00000000e-01 
-6.83012700e-01 -6.83012700e-01 2.58819000e-01 
-1.29409500e-01 -2.24143900e-01 9.65925800e-01 
-2.50000000e-01 -4.33012700e-01 8.66025400e-01 
-3.53553400e-01 -6.12372400e-01 7.07106800e-01 
-4.33012700e-01 -7.50000000e-01 5.00000000e-01 
-4.82962900e-01 -8.36516300e-01 2.58819000e-01 
-6.69873000e-02 -2.50000000e-01 9.65925800e-01 
-1.29409500e-01 -4.82962900e-01 8.66025400e-01 
-1.83012700e-01 -6.83012700e-01 7.07106800e-01 
-2.24143900e-01 -8.36516300e-01 5.00000000e-01 
-2.50000000e-01 -9.33012700e-01 2.58819000e-01 
5.00000000e-01 0.00000000e+00 8.66025400e-01 
7.07106800e-01 0.00000000e+00 7.07106800e-01 
8.66025400e-01 0.00000000e+00 5.00000000e-01 
1.00000000e+00 0.00000000e+00 0.00000000e+00 
9.65925800e-01 2.58819000e-01 0.00000000e+00 
8.66025400e-01 5.00000000e-01 0.00000000e+00 
7.07106800e-01 7.07106800e-01 0.00000000e+00 
5.00000000e-01 8.66025400e-01 0.00000000e+00 
2.58819000e-01 9.65925800e-01 0.00000000e+00 
0.00000000e+00 1.00000000e+00 0.00000000e+00 
0.00000000e+00 8.66025400e-01 5.00000000e-01 
0.00000000e+00 5.00000000e-01 8.66025400e-01 
0.00000000e+00 2.58819000e-01 9.65925800e-01 
2.50000000e-01 6.69873000e-02 9.65925800e-01 
4.82962900e-01 1.29409500e-01 8.66025400e-01 
6.83012700e-01 1.83012700e-01 7.07106800e-01 
8.36516300e-01 2.24143900e-01 5.00000000e-01 
9.33012700e-01 2.50000000e-01 2.58819000e-01 
2.24143900e-01 1.29409500e-01 9.65925800e-01 
4.33012700e-01 2.50000000e-01 8.66025400e-01 
6.12372400e-01 3.53553400e-01 7.07106800e-01 
7.50000000e-01 4.33012700e-01 5.00000000e-01 
8.36516300e-01 4.82962900e-01 2.58819000e-01 
1.83012700e-01 1.83012700e-01 9.65925800e-01 
3.53553400e-01 3.53553400e-01 8.66025400e-01 
5.00000000e-01 5.00000000e-01 7.07106800e-01 
6.12372400e-01 6.12372400e-01 5.00000000e-01 
6.83012700e-01 6.83012700e-01 2.58819000e-01 
1.29409500e-01 2.24143900e-01 9.65925800e-01 
2.50000000e-01 4.33012700e-01 8.66025400e-01 
3.53553400e-01 6.12372400e-01 7.07106800e-01 
4.33012700e-01 7.50000000e-01 5.00000000e-01 
4.82962900e-01 8.36516300e-01 2.58819000e-01 
6.69873000e-02 2.50000000e-01 9.65925800e-01 
1.29409500e-01 4.82962900e-01 8.66025400e-01 
1.83012700e-01 6.83012700e-01 7.07106800e-01 
2.24143900e-01 8.36516300e-01 5.00000000e-01 
2.50000000e-01 9.33012700e-01 2.58819000e-01 
0.00000000e+00 2.58819000e-01 -9.65925800e-01 
0.00000000e+00 8.66025400e-01 -5.00000000e-01 
6.20527400e-01 3.39351200e-01 -7.06955800e-01 
6.13221700e-01 6.11787600e-01 -4.99675000e-01 
8.08799200e-01 3.09935300e-01 -4.99784000e-01 
3.40352200e-01 6.19988400e-01 -7.06947500e-01 
3.11220700e-01 8.08296900e-01 -4.99797800e-01 
